image,label
BraTS20_Training_182.nii.gz,BraTS20_Training_182.nii.gz
BraTS20_Training_183.nii.gz,BraTS20_Training_183.nii.gz
BraTS20_Training_184.nii.gz,BraTS20_Training_184.nii.gz
BraTS20_Training_185.nii.gz,BraTS20_Training_185.nii.gz
BraTS20_Training_188.nii.gz,BraTS20_Training_188.nii.gz
BraTS20_Training_192.nii.gz,BraTS20_Training_192.nii.gz
BraTS20_Training_193.nii.gz,BraTS20_Training_193.nii.gz
BraTS20_Training_194.nii.gz,BraTS20_Training_194.nii.gz
BraTS20_Training_197.nii.gz,BraTS20_Training_197.nii.gz
BraTS20_Training_202.nii.gz,BraTS20_Training_202.nii.gz
BraTS20_Training_203.nii.gz,BraTS20_Training_203.nii.gz
BraTS20_Training_204.nii.gz,BraTS20_Training_204.nii.gz
BraTS20_Training_206.nii.gz,BraTS20_Training_206.nii.gz
BraTS20_Training_211.nii.gz,BraTS20_Training_211.nii.gz
BraTS20_Training_213.nii.gz,BraTS20_Training_213.nii.gz
BraTS20_Training_218.nii.gz,BraTS20_Training_218.nii.gz
BraTS20_Training_219.nii.gz,BraTS20_Training_219.nii.gz
BraTS20_Training_220.nii.gz,BraTS20_Training_220.nii.gz
BraTS20_Training_225.nii.gz,BraTS20_Training_225.nii.gz
BraTS20_Training_226.nii.gz,BraTS20_Training_226.nii.gz
BraTS20_Training_229.nii.gz,BraTS20_Training_229.nii.gz
BraTS20_Training_235.nii.gz,BraTS20_Training_235.nii.gz
BraTS20_Training_242.nii.gz,BraTS20_Training_242.nii.gz
BraTS20_Training_243.nii.gz,BraTS20_Training_243.nii.gz
BraTS20_Training_244.nii.gz,BraTS20_Training_244.nii.gz
BraTS20_Training_245.nii.gz,BraTS20_Training_245.nii.gz
BraTS20_Training_246.nii.gz,BraTS20_Training_246.nii.gz
BraTS20_Training_249.nii.gz,BraTS20_Training_249.nii.gz
BraTS20_Training_251.nii.gz,BraTS20_Training_251.nii.gz
BraTS20_Training_256.nii.gz,BraTS20_Training_256.nii.gz
BraTS20_Training_260.nii.gz,BraTS20_Training_260.nii.gz
BraTS20_Training_268.nii.gz,BraTS20_Training_268.nii.gz
BraTS20_Training_271.nii.gz,BraTS20_Training_271.nii.gz
BraTS20_Training_274.nii.gz,BraTS20_Training_274.nii.gz
BraTS20_Training_278.nii.gz,BraTS20_Training_278.nii.gz
BraTS20_Training_281.nii.gz,BraTS20_Training_281.nii.gz
BraTS20_Training_284.nii.gz,BraTS20_Training_284.nii.gz
BraTS20_Training_285.nii.gz,BraTS20_Training_285.nii.gz
BraTS20_Training_286.nii.gz,BraTS20_Training_286.nii.gz
BraTS20_Training_290.nii.gz,BraTS20_Training_290.nii.gz
BraTS20_Training_292.nii.gz,BraTS20_Training_292.nii.gz
BraTS20_Training_294.nii.gz,BraTS20_Training_294.nii.gz
BraTS20_Training_297.nii.gz,BraTS20_Training_297.nii.gz
BraTS20_Training_298.nii.gz,BraTS20_Training_298.nii.gz
BraTS20_Training_301.nii.gz,BraTS20_Training_301.nii.gz
BraTS20_Training_303.nii.gz,BraTS20_Training_303.nii.gz
BraTS20_Training_316.nii.gz,BraTS20_Training_316.nii.gz
BraTS20_Training_318.nii.gz,BraTS20_Training_318.nii.gz
BraTS20_Training_319.nii.gz,BraTS20_Training_319.nii.gz
BraTS20_Training_320.nii.gz,BraTS20_Training_320.nii.gz
BraTS20_Training_322.nii.gz,BraTS20_Training_322.nii.gz
BraTS20_Training_324.nii.gz,BraTS20_Training_324.nii.gz
BraTS20_Training_330.nii.gz,BraTS20_Training_330.nii.gz
BraTS20_Training_333.nii.gz,BraTS20_Training_333.nii.gz
BraTS20_Training_335.nii.gz,BraTS20_Training_335.nii.gz
BraTS20_Training_343.nii.gz,BraTS20_Training_343.nii.gz
BraTS20_Training_344.nii.gz,BraTS20_Training_344.nii.gz
BraTS20_Training_347.nii.gz,BraTS20_Training_347.nii.gz
BraTS20_Training_348.nii.gz,BraTS20_Training_348.nii.gz
BraTS20_Training_352.nii.gz,BraTS20_Training_352.nii.gz
BraTS20_Training_354.nii.gz,BraTS20_Training_354.nii.gz
BraTS20_Training_357.nii.gz,BraTS20_Training_357.nii.gz
BraTS20_Training_359.nii.gz,BraTS20_Training_359.nii.gz
BraTS20_Training_362.nii.gz,BraTS20_Training_362.nii.gz
BraTS20_Training_366.nii.gz,BraTS20_Training_366.nii.gz
